sim_id,sim_name,grid,f,beta,M,theta,seed,classification,lambda_W,lambda_W_err,t_frag,t_radial,N_peaks,peak_significance,sigma_lw,contrast,radial_collapsed,radial_width_frac,f_transition,phase,t_J,priority
P2_0238,supercritical_f2.2_beta2.0_M3.0_theta0_seed2,longitudinal,2.2,2.0,3.0,0.0,2,PARTIAL,2.346153945112904,0.7038461835338712,6.112236621309504,0.8232481448652459,5,3.239,0.2916,34.32287796012511,True,0.05,1.24,2,0.674199862463242,1.0
P2_0239,supercritical_f2.5_beta2.0_M3.0_theta0_seed1,longitudinal,2.5,2.0,3.0,0.0,1,PARTIAL,2.691198093193524,0.85607011344486,5.114737673144474,0.6532652954950422,4,2.76,0.3181,41.3607168746982,True,0.05,1.24,2,0.6324555320336759,1.0
P2_0240,supercritical_f2.5_beta2.0_M3.0_theta0_seed2,longitudinal,2.5,2.0,3.0,0.0,2,PARTIAL,2.6768336171506166,0.8745215427231064,5.026621127503705,0.6532652954950422,3,2.498,0.3267,31.009107919046134,True,0.05,1.24,2,0.6324555320336759,1.0
P2_0241,supercritical_f1.4_beta0.5_M1.0_theta30_seed1,oblique_theta30,1.4,0.5,1.0,30.0,1,MEASURABLE,1.5440226571607247,0.12383061710429011,31.444626040281197,4.284806055500573,4,5.131,0.0802,112.70042286175135,False,0.9125,1.775,2,0.8451542547285166,2.0
P2_0242,supercritical_f1.4_beta0.5_M1.0_theta30_seed2,oblique_theta30,1.4,0.5,1.0,30.0,2,MEASURABLE,1.3879217714905472,0.1204716097653795,30.055679347523256,4.284806055500573,5,5.24,0.0868,87.26482256187325,False,0.9125,1.775,2,0.8451542547285166,2.0
P2_0243,supercritical_f1.5_beta0.5_M1.0_theta30_seed1,oblique_theta30,1.5,0.5,1.0,30.0,1,MEASURABLE,1.4235900550501948,0.13581049125178857,27.75890712055619,3.5016041446421013,4,4.574,0.0954,114.13574676929204,False,0.8777,1.775,2,0.8164965809277261,2.0
P2_0244,supercritical_f1.5_beta0.5_M1.0_theta30_seed2,oblique_theta30,1.5,0.5,1.0,30.0,2,MEASURABLE,1.5675345017376037,0.11411651172649755,25.772642478990424,3.5016041446421013,5,5.302,0.0728,98.35691193656663,False,0.8777,1.775,2,0.8164965809277261,2.0
P2_0245,supercritical_f1.6_beta0.5_M1.0_theta30_seed1,oblique_theta30,1.6,0.5,1.0,30.0,1,MEASURABLE,1.468018734828851,0.13226848800807947,23.221193273183093,2.9571050389458495,6,5.631,0.0901,94.83013225740106,False,0.8392,1.775,2,0.7905694150420948,2.0
P2_0246,supercritical_f1.6_beta0.5_M1.0_theta30_seed2,oblique_theta30,1.6,0.5,1.0,30.0,2,MEASURABLE,1.3920520244548742,0.10384708102433361,21.855533349656465,2.9571050389458495,5,4.124,0.0746,97.67456562100038,False,0.8392,1.775,2,0.7905694150420948,2.0
P2_0247,supercritical_f1.8_beta0.5_M1.0_theta30_seed1,oblique_theta30,1.8,0.5,1.0,30.0,1,PARTIAL,1.5652777902030897,0.46958333706092686,19.027096441976216,2.246913934811199,6,4.871,0.0903,43.24562144285593,False,0.7524,1.775,2,0.7453559924999299,2.0
P2_0248,supercritical_f1.8_beta0.5_M1.0_theta30_seed2,oblique_theta30,1.8,0.5,1.0,30.0,2,PARTIAL,1.5900830916805284,0.4770249275041585,18.358494907227367,2.246913934811199,5,4.636,0.0937,30.587233067848064,False,0.7524,1.775,2,0.7453559924999299,2.0
P2_0249,supercritical_f2.0_beta0.5_M1.0_theta30_seed1,oblique_theta30,2.0,0.5,1.0,30.0,1,COLLAPSED,,,14.610490669039336,1.8031222920256962,7,4.437,0.0991,92.99251595283884,False,0.654,1.775,2,0.7071067811865475,2.0
P2_0250,supercritical_f2.0_beta0.5_M1.0_theta30_seed2,oblique_theta30,2.0,0.5,1.0,30.0,2,COLLAPSED,,,15.047545433969148,1.8031222920256962,7,4.202,0.105,141.39265043440622,False,0.654,1.775,2,0.7071067811865475,2.0
P2_0251,supercritical_f2.5_beta0.5_M1.0_theta30_seed1,oblique_theta30,2.5,0.5,1.0,30.0,1,COLLAPSED,,,9.966071891511586,1.1898760739373986,9,3.851,0.2148,116.12780994087225,False,0.3643,1.775,2,0.6324555320336759,2.0
P2_0252,supercritical_f2.5_beta0.5_M1.0_theta30_seed2,oblique_theta30,2.5,0.5,1.0,30.0,2,COLLAPSED,,,10.136375878897173,1.1898760739373986,9,3.923,0.1672,138.0016467050631,False,0.3643,1.775,2,0.6324555320336759,2.0
P2_0253,supercritical_f1.4_beta0.5_M2.0_theta30_seed1,oblique_theta30,1.4,0.5,2.0,30.0,1,MEASURABLE,1.3806942548815644,0.1731390595621482,23.1839999724109,4.284806055500573,4,4.574,0.1254,105.99099231650979,False,0.9125,1.695,2,0.8451542547285166,2.0
P2_0254,supercritical_f1.4_beta0.5_M2.0_theta30_seed2,oblique_theta30,1.4,0.5,2.0,30.0,2,MEASURABLE,1.5203013488327817,0.15628697866000996,21.52508886343714,4.284806055500573,5,5.302,0.1028,99.28520069215772,False,0.9125,1.695,2,0.8451542547285166,2.0
P2_0255,supercritical_f1.5_beta0.5_M2.0_theta30_seed1,oblique_theta30,1.5,0.5,2.0,30.0,1,MEASURABLE,1.421882864486916,0.1707681320248786,18.94485082061922,3.5016041446421013,6,5.631,0.1201,102.69381004944465,False,0.8777,1.695,2,0.8164965809277261,2.0
P2_0256,supercritical_f1.5_beta0.5_M2.0_theta30_seed2,oblique_theta30,1.5,0.5,2.0,30.0,2,MEASURABLE,1.3483035829767307,0.14103255477936602,17.830686564780194,3.5016041446421013,5,4.124,0.1046,122.11213522988609,False,0.8777,1.695,2,0.8164965809277261,2.0
P2_0257,supercritical_f1.6_beta0.5_M2.0_theta30_seed1,oblique_theta30,1.6,0.5,2.0,30.0,1,PARTIAL,1.305742187485796,0.39172265624573877,16.075952956242734,2.9571050389458495,5,5.016,0.1076,33.928885576110986,False,0.8392,1.695,2,0.7905694150420948,2.0
P2_0258,supercritical_f1.6_beta0.5_M2.0_theta30_seed2,oblique_theta30,1.6,0.5,2.0,30.0,2,MEASURABLE,1.3494421969464916,0.15100258183831242,16.013769520627783,2.9571050389458495,6,4.122,0.1119,105.28607522300604,False,0.8392,1.695,2,0.7905694150420948,2.0
P2_0259,supercritical_f1.8_beta0.5_M2.0_theta30_seed1,oblique_theta30,1.8,0.5,2.0,30.0,1,PARTIAL,1.2334330496358665,0.3700299148907599,13.003483806727658,2.246913934811199,7,5.006,0.1151,35.34247573927323,False,0.7524,1.695,2,0.7453559924999299,2.0
P2_0260,supercritical_f1.8_beta0.5_M2.0_theta30_seed2,oblique_theta30,1.8,0.5,2.0,30.0,2,PARTIAL,1.2086679310664887,0.3626003793199466,13.387388990832013,2.246913934811199,6,5.607,0.1341,36.52696465007129,False,0.7524,1.695,2,0.7453559924999299,2.0
P2_0261,supercritical_f2.0_beta0.5_M2.0_theta30_seed1,oblique_theta30,2.0,0.5,2.0,30.0,1,COLLAPSED,,,10.846659918104221,1.8031222920256962,8,4.195,0.1503,105.51856037597027,False,0.654,1.695,2,0.7071067811865475,2.0
P2_0262,supercritical_f2.0_beta0.5_M2.0_theta30_seed2,oblique_theta30,2.0,0.5,2.0,30.0,2,COLLAPSED,,,10.202930003951243,1.8031222920256962,8,4.044,0.1244,135.3684481469665,False,0.654,1.695,2,0.7071067811865475,2.0
P2_0263,supercritical_f2.5_beta0.5_M2.0_theta30_seed1,oblique_theta30,2.5,0.5,2.0,30.0,1,COLLAPSED,,,7.111910292879946,1.1898760739373986,10,3.114,0.2466,127.58466126603768,False,0.3643,1.695,2,0.6324555320336759,2.0
P2_0264,supercritical_f2.5_beta0.5_M2.0_theta30_seed2,oblique_theta30,2.5,0.5,2.0,30.0,2,COLLAPSED,,,7.439628668644122,1.1898760739373986,10,3.265,0.1928,130.03827597490653,False,0.3643,1.695,2,0.6324555320336759,2.0
P2_0265,supercritical_f1.4_beta1.0_M1.0_theta30_seed1,oblique_theta30,1.4,1.0,1.0,30.0,1,PARTIAL,2.337832214978325,0.7013496644934974,29.12975369060532,2.9825610778484375,2,5.27,0.083,41.51948328961113,False,0.8193,1.5375,2,0.8451542547285166,2.0
P2_0266,supercritical_f1.4_beta1.0_M1.0_theta30_seed2,oblique_theta30,1.4,1.0,1.0,30.0,2,MEASURABLE,1.9509210905313512,0.1488552792075421,27.364550075719745,2.9825610778484375,3,4.173,0.0763,104.02925703284592,False,0.8193,1.5375,2,0.8451542547285166,2.0
P2_0267,supercritical_f1.5_beta1.0_M1.0_theta30_seed1,oblique_theta30,1.5,1.0,1.0,30.0,1,PARTIAL,1.774824754392209,0.5324474263176627,23.076457738552048,2.43739112029009,5,4.511,0.0722,38.21096848226943,False,0.7475,1.5375,2,0.8164965809277261,2.0
P2_0268,supercritical_f1.5_beta1.0_M1.0_theta30_seed2,oblique_theta30,1.5,1.0,1.0,30.0,2,PARTIAL,1.9449951059331398,0.5834985317799419,24.525166126211786,2.43739112029009,5,5.039,0.0875,34.24346038980392,False,0.7475,1.5375,2,0.8164965809277261,2.0
P2_0269,supercritical_f1.6_beta1.0_M1.0_theta30_seed1,oblique_theta30,1.6,1.0,1.0,30.0,1,PARTIAL,1.562206900299281,0.46866207008978433,20.974429413907444,2.058377036913287,4,5.352,0.0843,33.06344466641396,False,0.6681,1.5375,2,0.7905694150420948,2.0
P2_0270,supercritical_f1.6_beta1.0_M1.0_theta30_seed2,oblique_theta30,1.6,1.0,1.0,30.0,2,MEASURABLE,1.7778759252858736,0.15271954198205653,20.3494704350032,2.058377036913287,3,4.949,0.0859,105.21175107884511,False,0.6681,1.5375,2,0.7905694150420948,2.0
P2_0271,supercritical_f1.8_beta1.0_M1.0_theta30_seed1,oblique_theta30,1.8,1.0,1.0,30.0,1,COLLAPSED,,,16.962674200489044,1.564028327172501,5,4.26,0.124,93.9506138143062,False,0.489,1.5375,2,0.7453559924999299,2.0
P2_0272,supercritical_f1.8_beta1.0_M1.0_theta30_seed2,oblique_theta30,1.8,1.0,1.0,30.0,2,COLLAPSED,,,16.07934449602467,1.564028327172501,4,4.934,0.1067,67.95042055347369,False,0.489,1.5375,2,0.7453559924999299,2.0
P2_0273,supercritical_f2.0_beta1.0_M1.0_theta30_seed1,oblique_theta30,2.0,1.0,1.0,30.0,1,PARTIAL,1.6898325032284445,0.5069497509685333,13.45927145013921,1.2551145366061218,5,3.928,0.1341,42.15465688877069,True,0.2859,1.5375,2,0.7071067811865475,2.0
P2_0274,supercritical_f2.0_beta1.0_M1.0_theta30_seed2,oblique_theta30,2.0,1.0,1.0,30.0,2,PARTIAL,1.5537246711905124,0.4661174013571537,13.554504019827286,1.2551145366061218,5,4.861,0.1599,33.32896120564386,True,0.2859,1.5375,2,0.7071067811865475,2.0
P2_0275,supercritical_f2.5_beta1.0_M1.0_theta30_seed1,oblique_theta30,2.5,1.0,1.0,30.0,1,PARTIAL,1.714647908207885,0.5143943724623654,9.57728164029497,0.8282470710740715,7,3.355,0.2153,39.917893270855515,True,0.05,1.5375,2,0.6324555320336759,2.0
P2_0276,supercritical_f2.5_beta1.0_M1.0_theta30_seed2,oblique_theta30,2.5,1.0,1.0,30.0,2,PARTIAL,1.7054958436081937,0.511648753082458,9.412284522416837,0.8282470710740715,6,3.093,0.2224,38.7873071134769,True,0.05,1.5375,2,0.6324555320336759,2.0
P2_0277,supercritical_f1.4_beta1.0_M2.0_theta30_seed1,oblique_theta30,1.4,1.0,2.0,30.0,1,MEASURABLE,1.815529029279538,0.1855470667923688,19.273258606703113,2.9825610778484375,4,4.511,0.1022,101.58760344589446,False,0.8193,1.4575,2,0.8451542547285166,2.0
P2_0278,supercritical_f1.4_beta1.0_M2.0_theta30_seed2,oblique_theta30,1.4,1.0,2.0,30.0,2,MEASURABLE,1.8705432814256622,0.2197888355675153,20.48320736562464,2.9825610778484375,4,5.039,0.1175,94.65661078273968,False,0.8193,1.4575,2,0.8451542547285166,2.0
P2_0279,supercritical_f1.5_beta1.0_M2.0_theta30_seed1,oblique_theta30,1.5,1.0,2.0,30.0,1,MEASURABLE,1.7206801571501231,0.19185583752223873,17.111843978878166,2.43739112029009,5,5.392,0.1115,87.6991825899904,False,0.7475,1.4575,2,0.8164965809277261,2.0
P2_0280,supercritical_f1.5_beta1.0_M2.0_theta30_seed2,oblique_theta30,1.5,1.0,2.0,30.0,2,PARTIAL,1.5170767153648967,0.455123014609469,16.601975494297726,2.43739112029009,3,4.989,0.1131,36.732934061236605,False,0.7475,1.4575,2,0.8164965809277261,2.0
P2_0281,supercritical_f1.6_beta1.0_M2.0_theta30_seed1,oblique_theta30,1.6,1.0,2.0,30.0,1,PARTIAL,1.55493122690026,0.46647936807007795,14.73152954116487,2.058377036913287,5,4.916,0.1303,40.843495111467725,False,0.6681,1.4575,2,0.7905694150420948,2.0
P2_0282,supercritical_f1.6_beta1.0_M2.0_theta30_seed2,oblique_theta30,1.6,1.0,2.0,30.0,2,PARTIAL,1.6352286641394411,0.4905685992418323,14.442240032719376,2.058377036913287,5,4.785,0.125,30.367326089011506,False,0.6681,1.4575,2,0.7905694150420948,2.0
P2_0283,supercritical_f1.8_beta1.0_M2.0_theta30_seed1,oblique_theta30,1.8,1.0,2.0,30.0,1,COLLAPSED,,,11.831682487322865,1.564028327172501,6,4.397,0.1502,84.42530423760412,False,0.489,1.4575,2,0.7453559924999299,2.0
P2_0284,supercritical_f1.8_beta1.0_M2.0_theta30_seed2,oblique_theta30,1.8,1.0,2.0,30.0,2,COLLAPSED,,,11.951859037760022,1.564028327172501,5,4.72,0.1477,82.90113607212594,False,0.489,1.4575,2,0.7453559924999299,2.0
P2_0285,supercritical_f2.0_beta1.0_M2.0_theta30_seed1,oblique_theta30,2.0,1.0,2.0,30.0,1,PARTIAL,1.8075270140398192,0.5422581042119458,9.531552154251372,1.2551145366061218,6,3.94,0.1613,36.026573450344436,True,0.2859,1.4575,2,0.7071067811865475,2.0
P2_0286,supercritical_f2.0_beta1.0_M2.0_theta30_seed2,oblique_theta30,2.0,1.0,2.0,30.0,2,PARTIAL,1.3847283351859585,0.41541850055578755,9.985433688652465,1.2551145366061218,6,3.573,0.1966,41.68121842361669,True,0.2859,1.4575,2,0.7071067811865475,2.0
P2_0287,supercritical_f2.5_beta1.0_M2.0_theta30_seed1,oblique_theta30,2.5,1.0,2.0,30.0,1,PARTIAL,1.4335202153858293,0.4300560646157488,6.213817457762163,0.8282470710740715,7,2.507,0.2576,33.84841986781272,True,0.05,1.4575,2,0.6324555320336759,2.0
P2_0288,supercritical_f2.5_beta1.0_M2.0_theta30_seed2,oblique_theta30,2.5,1.0,2.0,30.0,2,PARTIAL,1.3539218936631074,0.4061765680989322,6.463123212932832,0.8282470710740715,8,2.914,0.2796,32.841371633977886,True,0.05,1.4575,2,0.6324555320336759,2.0
P2_0289,supercritical_f1.4_beta2.0_M1.0_theta30_seed1,oblique_theta30,1.4,2.0,1.0,30.0,1,PARTIAL,2.2448234187284104,0.6734470256185231,26.194562009630403,2.33143858902237,4,4.511,0.0722,38.21096848226943,False,0.7043,1.4188,2,0.8451542547285166,2.0
P2_0290,supercritical_f1.4_beta2.0_M1.0_theta30_seed2,oblique_theta30,1.4,2.0,1.0,30.0,2,PARTIAL,2.460057283011053,0.7380171849033159,27.83902070967723,2.33143858902237,4,5.039,0.0875,34.24346038980392,False,0.7043,1.4188,2,0.8451542547285166,2.0
P2_0291,supercritical_f1.5_beta2.0_M1.0_theta30_seed1,oblique_theta30,1.5,2.0,1.0,30.0,1,PARTIAL,1.9732627099913218,0.5919788129973965,23.256952410110387,1.9052846081140844,3,5.315,0.087,33.06344466641396,False,0.5868,1.4188,2,0.8164965809277261,2.0
P2_0292,supercritical_f1.5_beta2.0_M1.0_theta30_seed2,oblique_theta30,1.5,2.0,1.0,30.0,2,PARTIAL,1.9784345033229662,0.5935303509968899,22.563982844940252,1.9052846081140844,2,4.911,0.0886,30.174389680720374,False,0.5868,1.4188,2,0.8164965809277261,2.0
P2_0293,supercritical_f1.6_beta2.0_M1.0_theta30_seed1,oblique_theta30,1.6,2.0,1.0,30.0,1,PARTIAL,2.0278009400822214,0.6083402820246664,20.021832941552326,1.609013035897006,3,4.838,0.1061,41.802485423088186,False,0.4568,1.4188,2,0.7905694150420948,2.0
P2_0294,supercritical_f1.6_beta2.0_M1.0_theta30_seed2,oblique_theta30,1.6,2.0,1.0,30.0,2,PARTIAL,2.132517609156004,0.6397552827468012,19.628655424332923,1.609013035897006,4,4.708,0.1005,31.8735897195885,False,0.4568,1.4188,2,0.7905694150420948,2.0
P2_0295,supercritical_f1.8_beta2.0_M1.0_theta30_seed1,oblique_theta30,1.8,2.0,1.0,30.0,1,PARTIAL,2.141032267174533,0.6423096801523599,16.080609248124066,1.222585523353152,4,4.319,0.1256,32.453777139276454,True,0.1637,1.4188,2,0.7453559924999299,2.0
P2_0296,supercritical_f1.8_beta2.0_M1.0_theta30_seed2,oblique_theta30,1.8,2.0,1.0,30.0,2,PARTIAL,2.11051289436417,0.6331538683092509,16.243942920274076,1.222585523353152,4,4.642,0.1229,40.29922665535082,True,0.1637,1.4188,2,0.7453559924999299,2.0
P2_0297,supercritical_f2.0_beta2.0_M1.0_theta30_seed1,oblique_theta30,2.0,2.0,1.0,30.0,1,PARTIAL,2.3572135634581763,0.7071640690374529,12.954469145437013,0.9811106588963345,5,3.862,0.136,34.42261748780737,True,0.05,1.4188,2,0.7071067811865475,2.0
P2_0298,supercritical_f2.0_beta2.0_M1.0_theta30_seed2,oblique_theta30,2.0,2.0,1.0,30.0,2,PARTIAL,1.805837693186086,0.5417513079558258,13.571346044175902,0.9811106588963345,5,3.496,0.1726,34.326666755089306,True,0.05,1.4188,2,0.7071067811865475,2.0
P2_0299,supercritical_f2.5_beta2.0_M1.0_theta30_seed1,oblique_theta30,2.5,2.0,1.0,30.0,1,PARTIAL,1.8694676588244465,0.5608402976473339,8.445288367441155,0.6474325696424079,5,2.429,0.2332,31.23944166189745,True,0.05,1.4188,2,0.6324555320336759,2.0
P2_0300,supercritical_f2.5_beta2.0_M1.0_theta30_seed2,oblique_theta30,2.5,2.0,1.0,30.0,2,PARTIAL,1.7656627130969942,0.5296988139290982,8.784123392510791,0.6474325696424079,5,2.836,0.2558,39.02186887593099,True,0.05,1.4188,2,0.6324555320336759,2.0
P2_0301,supercritical_f1.4_beta2.0_M2.0_theta30_seed1,oblique_theta30,1.4,2.0,2.0,30.0,1,MEASURABLE,2.176340567344993,0.2485380927907982,19.424006200700795,2.33143858902237,4,5.355,0.1142,87.6991825899904,False,0.7043,1.3388,2,0.8451542547285166,2.0
P2_0302,supercritical_f1.4_beta2.0_M2.0_theta30_seed2,oblique_theta30,1.4,2.0,2.0,30.0,2,PARTIAL,1.9188200582794643,0.5756460174838393,18.845243992591787,2.33143858902237,2,4.951,0.1158,36.732934061236605,False,0.7043,1.3388,2,0.8451542547285166,2.0
P2_0303,supercritical_f1.5_beta2.0_M2.0_theta30_seed1,oblique_theta30,1.5,2.0,2.0,30.0,1,PARTIAL,1.9640726244747273,0.5892217873424181,16.334674698699224,1.9052846081140844,4,4.878,0.1331,40.843495111467725,False,0.5868,1.3388,2,0.8164965809277261,2.0
P2_0304,supercritical_f1.5_beta2.0_M2.0_theta30_seed2,oblique_theta30,1.5,2.0,2.0,30.0,2,PARTIAL,2.0654983310066792,0.6196494993020037,16.013903525481993,1.9052846081140844,4,4.748,0.1277,30.367326089011506,False,0.5868,1.3388,2,0.8164965809277261,2.0
P2_0305,supercritical_f1.6_beta2.0_M2.0_theta30_seed1,oblique_theta30,1.6,2.0,2.0,30.0,1,COLLAPSED,,,14.650697072198591,1.609013035897006,4,4.263,0.1538,83.51165672382774,False,0.4568,1.3388,2,0.7905694150420948,2.0
P2_0306,supercritical_f1.6_beta2.0_M2.0_theta30_seed2,oblique_theta30,1.6,2.0,2.0,30.0,2,COLLAPSED,,,13.887763364811278,1.609013035897006,2,4.936,0.1365,60.40037382530994,False,0.4568,1.3388,2,0.7905694150420948,2.0
P2_0307,supercritical_f1.8_beta2.0_M2.0_theta30_seed1,oblique_theta30,1.8,2.0,2.0,30.0,1,PARTIAL,2.0527319961825166,0.6158195988547549,11.157397669431592,1.222585523353152,4,3.931,0.164,42.230349916319575,True,0.1637,1.3388,2,0.7453559924999299,2.0
P2_0308,supercritical_f1.8_beta2.0_M2.0_theta30_seed2,oblique_theta30,1.8,2.0,2.0,30.0,2,PARTIAL,1.887394365842518,0.5662183097527554,11.23634307557991,1.222585523353152,4,4.864,0.1897,32.2356915561482,True,0.1637,1.3388,2,0.7453559924999299,2.0
P2_0309,supercritical_f2.0_beta2.0_M2.0_theta30_seed1,oblique_theta30,2.0,2.0,2.0,30.0,1,PARTIAL,2.2601543522705585,0.6780463056811675,9.182550220108945,0.9811106588963345,4,3.714,0.2227,44.403464244612934,True,0.05,1.3388,2,0.7071067811865475,2.0
P2_0310,supercritical_f2.0_beta2.0_M2.0_theta30_seed2,oblique_theta30,2.0,2.0,2.0,30.0,2,PARTIAL,1.8103599935999728,0.5431079980799918,9.228824288832186,0.9811106588963345,6,3.837,0.2153,34.32287796012511,True,0.05,1.3388,2,0.7071067811865475,2.0
P2_0311,supercritical_f2.5_beta2.0_M2.0_theta30_seed1,oblique_theta30,2.5,2.0,2.0,30.0,1,PARTIAL,2.351817626527647,0.7055452879582941,6.027909450651584,0.6474325696424079,5,2.697,0.2848,31.67617928455956,True,0.05,1.3388,2,0.6324555320336759,2.0
P2_0312,supercritical_f2.5_beta2.0_M2.0_theta30_seed2,oblique_theta30,2.5,2.0,2.0,30.0,2,PARTIAL,1.868502765413795,0.5605508296241385,6.196983685932666,0.6474325696424079,5,3.05,0.2597,36.434020493876126,True,0.05,1.3388,2,0.6324555320336759,2.0
P2_0313,supercritical_f1.4_beta0.5_M1.0_theta45_seed1,oblique_theta45,1.4,0.5,1.0,45.0,1,MEASURABLE,1.0870173505852225,0.07848265271225306,36.01752276324181,4.200790250490757,8,4.511,0.0722,101.79388586111824,False,0.9089,1.85,2,0.8451542547285166,2.0
P2_0314,supercritical_f1.4_beta0.5_M1.0_theta45_seed2,oblique_theta45,1.4,0.5,1.0,45.0,2,MEASURABLE,1.1199562051272722,0.09799616794863632,38.27865347580619,4.200790250490757,8,5.039,0.0875,94.65661078273968,False,0.9089,1.85,2,0.8451542547285166,2.0
P2_0315,supercritical_f1.5_beta0.5_M1.0_theta45_seed1,oblique_theta45,1.5,0.5,1.0,45.0,1,MEASURABLE,1.0302281899464485,0.07778222834095685,31.978309563901778,3.432945239845197,7,5.477,0.0755,85.68111063347874,False,0.8727,1.85,2,0.8164965809277261,2.0
P2_0316,supercritical_f1.5_beta0.5_M1.0_theta45_seed2,oblique_theta45,1.5,0.5,1.0,45.0,2,MEASURABLE,1.0310196683173838,0.07928541249360681,31.02547641179284,3.432945239845197,6,5.074,0.0769,104.36626266118665,False,0.8727,1.85,2,0.8164965809277261,2.0
P2_0317,supercritical_f1.6_beta0.5_M1.0_theta45_seed1,oblique_theta45,1.6,0.5,1.0,45.0,1,MEASURABLE,1.0246102505076602,0.0811491318402067,27.530020294634447,2.8991225872018127,8,5.201,0.0792,114.35501265693048,False,0.8327,1.85,2,0.7905694150420948,2.0
P2_0318,supercritical_f1.6_beta0.5_M1.0_theta45_seed2,oblique_theta45,1.6,0.5,1.0,45.0,2,MEASURABLE,1.0406358287420396,0.07804768715565297,26.98940120845777,2.8991225872018127,9,5.07,0.075,89.85863277136154,False,0.8327,1.85,2,0.7905694150420948,2.0
P2_0319,supercritical_f1.8_beta0.5_M1.0_theta45_seed1,oblique_theta45,1.8,0.5,1.0,45.0,1,MEASURABLE,1.0171405516689949,0.07445468838217043,22.11083771617059,2.2028567988345085,9,5.082,0.0732,95.29025911844478,False,0.7424,1.85,2,0.7453559924999299,2.0
P2_0320,supercritical_f1.8_beta0.5_M1.0_theta45_seed2,oblique_theta45,1.8,0.5,1.0,45.0,2,PARTIAL,0.9689629111331425,0.29068887333994275,22.335421515376854,2.2028567988345085,9,5.405,0.0717,40.466910897489626,False,0.7424,1.85,2,0.7453559924999299,2.0
P2_0321,supercritical_f2.0_beta0.5_M1.0_theta45_seed1,oblique_theta45,2.0,0.5,1.0,45.0,1,PARTIAL,1.0822262790766202,0.32466788372298605,17.81239507497589,1.7677669529663687,11,4.725,0.0834,36.130352063196455,False,0.64,1.85,2,0.7071067811865475,2.0
P2_0322,supercritical_f2.0_beta0.5_M1.0_theta45_seed2,oblique_theta45,2.0,0.5,1.0,45.0,2,PARTIAL,0.8290827091822647,0.2487248127546794,18.66060081074186,1.7677669529663687,11,4.358,0.1058,32.08957407275085,False,0.64,1.85,2,0.7071067811865475,2.0
P2_0323,supercritical_f2.5_beta0.5_M1.0_theta45_seed1,oblique_theta45,2.5,0.5,1.0,45.0,1,PARTIAL,0.8582960235879189,0.25748880707637567,11.612271505231586,1.1665451705268612,12,3.292,0.1709,31.04788371988921,False,0.3386,1.85,2,0.6324555320336759,2.0
P2_0324,supercritical_f2.5_beta0.5_M1.0_theta45_seed2,oblique_theta45,2.5,0.5,1.0,45.0,2,COLLAPSED,,,12.078169664702337,1.1665451705268612,12,3.699,0.1874,103.90520715558449,False,0.3386,1.85,2,0.6324555320336759,2.0
P2_0325,supercritical_f1.4_beta0.5_M2.0_theta45_seed1,oblique_theta45,1.4,0.5,2.0,45.0,1,MEASURABLE,0.9991852205134577,0.10541404076416978,26.708008525963592,4.200790250490757,8,5.477,0.1055,108.90491694231625,False,0.9089,1.77,2,0.8451542547285166,2.0
P2_0326,supercritical_f1.4_beta0.5_M2.0_theta45_seed2,oblique_theta45,1.4,0.5,2.0,45.0,2,MEASURABLE,0.9999528499554708,0.10689495966023983,25.912210489813706,4.200790250490757,6,5.074,0.1069,69.82542371579625,False,0.9089,1.77,2,0.8451542547285166,2.0
P2_0327,supercritical_f1.5_beta0.5_M2.0_theta45_seed1,oblique_theta45,1.5,0.5,2.0,45.0,1,MEASURABLE,0.9924095131826354,0.10837111883954378,22.460177710711427,3.432945239845197,8,5.201,0.1092,106.9367044631702,False,0.8727,1.77,2,0.8164965809277261,2.0
P2_0328,supercritical_f1.5_beta0.5_M2.0_theta45_seed2,oblique_theta45,1.5,0.5,2.0,45.0,2,MEASURABLE,1.0079314507058748,0.10583280232411685,22.019117347537737,3.432945239845197,8,5.07,0.105,84.74856429458457,False,0.8727,1.77,2,0.8164965809277261,2.0
P2_0329,supercritical_f1.6_beta0.5_M2.0_theta45_seed1,oblique_theta45,1.6,0.5,2.0,45.0,1,MEASURABLE,1.0297643840932784,0.11646635184094979,20.144708474273063,2.8991225872018127,9,4.785,0.1131,92.43977176703658,False,0.8327,1.77,2,0.7905694150420948,2.0
P2_0330,supercritical_f1.6_beta0.5_M2.0_theta45_seed2,oblique_theta45,1.6,0.5,2.0,45.0,2,MEASURABLE,0.9513516593350555,0.09656219342250814,19.09567462661551,2.8991225872018127,7,5.459,0.1015,83.83603595588674,False,0.8327,1.77,2,0.7905694150420948,2.0
P2_0331,supercritical_f1.8_beta0.5_M2.0_theta45_seed1,oblique_theta45,1.8,0.5,2.0,45.0,1,PARTIAL,0.9424349768762662,0.28273049306287984,15.341421795468438,2.2028567988345085,9,4.793,0.1059,35.41331739701206,False,0.7424,1.77,2,0.7453559924999299,2.0
P2_0332,supercritical_f1.8_beta0.5_M2.0_theta45_seed2,oblique_theta45,1.8,0.5,2.0,45.0,2,MEASURABLE,0.9438503236525937,0.11373396400013754,15.449971728922376,2.2028567988345085,9,5.726,0.1205,89.37228200946284,False,0.7424,1.77,2,0.7453559924999299,2.0
